date,temperature_2m,relative_humidity_2m,precipitation,pressure_msl
2024-11-24 07:00:00+00:00,2.6455,88.0,0.0,1023.9
2024-11-24 08:00:00+00:00,3.2455,88.0,0.0,1024.1
2024-11-24 09:00:00+00:00,3.9455001,88.0,0.0,1024.1
2024-11-24 10:00:00+00:00,5.4455,85.0,0.0,1024.0
2024-11-24 11:00:00+00:00,6.2454996,84.0,0.1,1024.5
2024-11-24 12:00:00+00:00,7.5955,74.0,0.0,1023.7
2024-11-24 13:00:00+00:00,7.9954996,77.0,0.0,1023.0
2024-11-24 14:00:00+00:00,7.6454997,84.0,0.0,1023.6
2024-11-24 15:00:00+00:00,7.0955,83.0,0.0,1022.7
2024-11-24 16:00:00+00:00,5.7454996,87.0,0.0,1023.0
2024-11-24 17:00:00+00:00,4.4954996,91.0,0.0,1023.0
2024-11-24 18:00:00+00:00,3.5455,93.0,0.0,1023.1
2024-11-24 19:00:00+00:00,3.4455001,92.0,0.0,1022.3
2024-11-24 20:00:00+00:00,3.4955,92.0,0.0,1022.4
2024-11-24 21:00:00+00:00,2.5955,95.0,0.0,1021.8
2024-11-24 22:00:00+00:00,2.5955,92.0,0.0,1021.2
2024-11-24 23:00:00+00:00,2.2455,91.0,0.0,1021.0
2024-11-25 00:00:00+00:00,1.1955,99.0,0.0,1021.4
2024-11-25 01:00:00+00:00,1.9955001,91.0,0.0,1021.1
2024-11-25 02:00:00+00:00,1.5955,94.0,0.0,1021.3
2024-11-25 03:00:00+00:00,0.2955,100.0,0.0,1021.3
2024-11-25 04:00:00+00:00,-0.40449998,100.0,0.0,1021.0
2024-11-25 05:00:00+00:00,-0.40449998,100.0,0.0,1021.0
2024-11-25 06:00:00+00:00,-0.1045,100.0,0.0,1020.6
2024-11-25 07:00:00+00:00,0.09550001,100.0,0.0,1020.0
2024-11-25 08:00:00+00:00,-0.30449998,100.0,0.0,1020.1
2024-11-25 09:00:00+00:00,2.4955,99.0,0.0,1019.5
2024-11-25 10:00:00+00:00,5.9954996,88.0,0.0,1018.0
2024-11-25 11:00:00+00:00,8.8455,83.0,0.0,1016.8
2024-11-25 12:00:00+00:00,10.4955,72.0,0.0,1015.3
2024-11-25 13:00:00+00:00,10.3455,69.0,0.0,1014.2
2024-11-25 14:00:00+00:00,9.3955,73.0,0.0,1014.0
2024-11-25 15:00:00+00:00,8.9955,71.0,0.0,1012.7
2024-11-25 16:00:00+00:00,7.0955,76.0,0.0,1013.2
2024-11-25 17:00:00+00:00,5.2955,80.0,0.0,1014.0
2024-11-25 18:00:00+00:00,4.1955,87.0,0.0,1014.1
2024-11-25 19:00:00+00:00,3.6455,86.0,0.0,1014.6
2024-11-25 20:00:00+00:00,2.5955,89.0,0.0,1015.4
2024-11-25 21:00:00+00:00,2.7955,89.0,0.0,1015.3
2024-11-25 22:00:00+00:00,1.0455,99.0,0.0,1016.1
2024-11-25 23:00:00+00:00,1.5955,95.0,0.0,1016.6
2024-11-26 00:00:00+00:00,0.69549996,100.0,0.0,1017.8
2024-11-26 01:00:00+00:00,1.3955001,100.0,0.0,1017.6
2024-11-26 02:00:00+00:00,1.6455001,100.0,0.0,1018.1
2024-11-26 03:00:00+00:00,2.3955,100.0,0.0,1018.8
2024-11-26 04:00:00+00:00,3.2955,98.0,0.0,1019.1
2024-11-26 05:00:00+00:00,4.4455,94.0,0.2,1020.2
2024-11-26 06:00:00+00:00,5.1454997,96.0,0.9,1020.9
2024-11-26 07:00:00+00:00,6.0455,96.0,0.6,1020.8
2024-11-26 08:00:00+00:00,7.1955,95.0,0.3,1021.6
2024-11-26 09:00:00+00:00,7.1955,96.0,0.4,1022.3
2024-11-26 10:00:00+00:00,8.0955,92.0,0.0,1022.4
2024-11-26 11:00:00+00:00,8.7955,91.0,0.0,1022.1
2024-11-26 12:00:00+00:00,9.4955,88.0,0.0,1022.5
2024-11-26 13:00:00+00:00,9.945499,82.0,0.0,1022.5
2024-11-26 14:00:00+00:00,9.4955,87.0,0.0,1022.7
2024-11-26 15:00:00+00:00,9.2455,88.0,0.0,1023.1
2024-11-26 16:00:00+00:00,8.3455,90.0,0.0,1023.4
2024-11-26 17:00:00+00:00,7.6454997,93.0,0.0,1024.4
2024-11-26 18:00:00+00:00,7.5955,93.0,0.2,1024.2
2024-11-26 19:00:00+00:00,7.2454996,93.0,0.0,1024.2
2024-11-26 20:00:00+00:00,6.5455,95.0,0.0,1024.6
2024-11-26 21:00:00+00:00,5.0455,97.0,0.0,1025.4
2024-11-26 22:00:00+00:00,4.1955,95.0,0.0,1025.3
2024-11-26 23:00:00+00:00,3.3955,97.0,0.0,1025.2
2024-11-27 00:00:00+00:00,4.0455,94.0,0.0,1025.1
2024-11-27 01:00:00+00:00,3.0955,100.0,0.0,1024.9
2024-11-27 02:00:00+00:00,2.4455001,100.0,0.0,1025.2
2024-11-27 03:00:00+00:00,2.5955,100.0,0.0,1025.5
2024-11-27 04:00:00+00:00,2.4455001,100.0,0.0,1025.5
2024-11-27 05:00:00+00:00,1.8955001,100.0,0.0,1025.9
2024-11-27 06:00:00+00:00,1.9455,100.0,0.0,1026.1
2024-11-27 07:00:00+00:00,1.7455001,100.0,0.0,1025.7
2024-11-27 08:00:00+00:00,1.8955001,100.0,0.0,1025.9
2024-11-27 09:00:00+00:00,2.6955001,100.0,0.0,1026.0
2024-11-27 10:00:00+00:00,4.0955,97.0,0.0,1025.3
2024-11-27 11:00:00+00:00,5.2955,95.0,0.0,1025.2
2024-11-27 12:00:00+00:00,6.2454996,93.0,0.0,1024.5
2024-11-27 13:00:00+00:00,6.6454997,93.0,0.0,1023.5
2024-11-27 14:00:00+00:00,7.5955,90.0,0.0,1022.6
2024-11-27 15:00:00+00:00,6.5955,95.0,0.0,1022.4
2024-11-27 16:00:00+00:00,4.7454996,96.0,0.0,1022.3
2024-11-27 17:00:00+00:00,3.7955,95.0,0.0,1022.5
2024-11-27 18:00:00+00:00,2.5955,99.0,0.0,1022.6
2024-11-27 19:00:00+00:00,2.3455,98.0,0.0,1022.4
2024-11-27 20:00:00+00:00,2.3955,97.0,0.0,1021.6
2024-11-27 21:00:00+00:00,1.7455001,100.0,0.0,1021.7
2024-11-27 22:00:00+00:00,3.5955,98.0,0.0,1021.3
2024-11-27 23:00:00+00:00,5.4455,87.0,0.6,1020.1
2024-11-28 00:00:00+00:00,6.2955,85.0,0.0,1020.0
2024-11-28 01:00:00+00:00,5.8455,88.0,0.3,1019.5
2024-11-28 02:00:00+00:00,7.2955,85.0,1.1,1018.7
2024-11-28 03:00:00+00:00,8.3955,89.0,1.8,1018.3
2024-11-28 04:00:00+00:00,8.7955,89.0,1.7,1017.8
2024-11-28 05:00:00+00:00,8.9955,89.0,0.6,1018.0
2024-11-28 06:00:00+00:00,8.0955,93.0,0.8,1019.0
2024-11-28 07:00:00+00:00,7.3455,81.0,0.8,1019.8
2024-11-28 08:00:00+00:00,6.2955,85.0,0.70000005,1020.0
2024-11-28 09:00:00+00:00,5.8455,88.0,0.70000005,1022.0
2024-11-28 10:00:00+00:00,6.0955,85.0,0.0,1022.2
2024-11-28 11:00:00+00:00,6.0955,79.0,0.0,1023.0
2024-11-28 12:00:00+00:00,6.3455,78.0,0.0,1023.1
2024-11-28 13:00:00+00:00,6.1955,80.0,0.0,1023.4
2024-11-28 14:00:00+00:00,6.0455,81.0,0.0,1023.8
2024-11-28 15:00:00+00:00,5.5955,81.0,0.0,1024.8
2024-11-28 16:00:00+00:00,5.0455,85.0,0.0,1025.3
2024-11-28 17:00:00+00:00,4.5455,86.0,0.0,1026.1
2024-11-28 18:00:00+00:00,4.9954996,84.0,0.0,1027.1
2024-11-28 19:00:00+00:00,4.6955,86.0,0.0,1027.4
2024-11-28 20:00:00+00:00,4.5455,87.0,0.0,1028.1
2024-11-28 21:00:00+00:00,4.5955,88.0,0.0,1028.5
2024-11-28 22:00:00+00:00,4.3455,88.0,0.0,1028.8
2024-11-28 23:00:00+00:00,4.0455,88.0,0.0,1029.3
2024-11-29 00:00:00+00:00,4.1955,89.0,0.0,1029.9
2024-11-29 01:00:00+00:00,3.9955,91.0,0.0,1030.4
2024-11-29 02:00:00+00:00,3.9455001,90.0,0.0,1030.8
2024-11-29 03:00:00+00:00,3.6955001,90.0,0.0,1030.5
2024-11-29 04:00:00+00:00,3.6455,91.0,0.0,1031.2
2024-11-29 05:00:00+00:00,3.5955,92.0,0.0,1032.1
2024-11-29 06:00:00+00:00,3.4455001,91.0,0.0,1032.0
2024-11-29 07:00:00+00:00,3.3955,92.0,0.0,1032.5
2024-11-29 08:00:00+00:00,3.4955,92.0,0.0,1032.9
2024-11-29 09:00:00+00:00,3.7955,90.0,0.0,1033.2
2024-11-29 10:00:00+00:00,4.7454996,84.0,0.0,1033.8
2024-11-29 11:00:00+00:00,5.0955,82.0,0.0,1033.3
2024-11-29 12:00:00+00:00,5.4455,78.0,0.0,1033.1
2024-11-29 13:00:00+00:00,5.4455,75.0,0.0,1032.6
2024-11-29 14:00:00+00:00,5.0955,79.0,0.0,1032.6
2024-11-29 15:00:00+00:00,4.1454997,83.0,0.0,1033.0
2024-11-29 16:00:00+00:00,2.9455001,89.0,0.0,1033.1
2024-11-29 17:00:00+00:00,2.6955001,89.0,0.0,1033.9
2024-11-29 18:00:00+00:00,2.4455001,91.0,0.0,1034.6
2024-11-29 19:00:00+00:00,2.4955,90.0,0.0,1034.9
2024-11-29 20:00:00+00:00,2.1455,89.0,0.0,1035.2
2024-11-29 21:00:00+00:00,-0.30449998,100.0,0.0,1035.5
2024-11-29 22:00:00+00:00,-0.80450004,100.0,0.0,1035.8
2024-11-29 23:00:00+00:00,-1.0545,100.0,0.0,1035.9
2024-11-30 00:00:00+00:00,-0.4545,100.0,0.0,1035.4
2024-11-30 01:00:00+00:00,-0.7045,100.0,0.0,1035.5
2024-11-30 02:00:00+00:00,-0.6045,96.0,0.0,1035.5
2024-11-30 03:00:00+00:00,-1.5044999,99.0,0.0,1034.9
2024-11-30 04:00:00+00:00,-1.6545,99.0,0.0,1035.4
2024-11-30 05:00:00+00:00,-1.7544999,99.0,0.0,1035.5
2024-11-30 06:00:00+00:00,-2.1045,97.0,0.0,1034.9
2024-11-30 07:00:00+00:00,-1.9545,95.0,0.0,1035.8
2024-11-30 08:00:00+00:00,-1.4045,93.0,0.0,1035.5
2024-11-30 09:00:00+00:00,0.8455,87.0,0.0,1034.6
2024-11-30 10:00:00+00:00,2.8455,80.0,0.0,1034.1
2024-11-30 11:00:00+00:00,4.0455,78.0,0.0,1033.5
2024-11-30 12:00:00+00:00,5.1955,76.0,0.0,1032.8
2024-11-30 13:00:00+00:00,5.4455,73.0,0.0,1031.7
2024-11-30 14:00:00+00:00,5.0955,73.0,0.0,1032.0
2024-11-30 15:00:00+00:00,4.3455,70.0,0.0,1031.4
2024-11-30 16:00:00+00:00,2.8955,77.0,0.0,1031.2
2024-11-30 17:00:00+00:00,1.9955001,82.0,0.0,1031.9
2024-11-30 18:00:00+00:00,1.4955001,86.0,0.0,1032.1
2024-11-30 19:00:00+00:00,0.74549997,90.0,0.0,1032.1
2024-11-30 20:00:00+00:00,0.34550002,92.0,0.0,1032.1
2024-11-30 21:00:00+00:00,0.09550001,92.0,0.0,1031.8
2024-11-30 22:00:00+00:00,-0.15450001,94.0,0.0,1031.5
